source,target,spec2vec,Unnamed: 0,cosine,min_matches,score_type
669,676,0.9688777391096565,0.0,0.0,0.0,spec2vec
50,645,0.9983784713350685,0.0,0.0,0.0,spec2vec
50,671,0.9978935620588429,0.0,0.0,0.0,spec2vec
50,547,0.9973630520355898,0.0,0.0,0.0,spec2vec
50,656,0.99447516330573,0.0,0.0,0.0,spec2vec
50,677,0.9919313867461864,0.0,0.0,0.0,spec2vec
50,648,0.9914326463355738,0.0,0.0,0.0,spec2vec
50,652,0.9878131782327402,0.0,0.0,0.0,spec2vec
50,586,0.9868929518315879,0.0,0.0,0.0,spec2vec
50,198,0.9755523323169261,0.0,0.0,0.0,spec2vec
50,570,0.9633900788809098,0.0,0.0,0.0,spec2vec
50,630,0.9766170341247173,0.0,0.0,0.0,spec2vec
50,631,0.9744762785924737,0.0,0.0,0.0,spec2vec
50,657,0.9824782305500255,0.0,0.0,0.0,spec2vec
50,660,0.9574104844917366,0.0,0.0,0.0,spec2vec
50,665,0.9764913383999232,0.0,0.0,0.0,spec2vec
50,668,0.9714951586829543,0.0,0.0,0.0,spec2vec
50,670,0.9768223595059936,0.0,0.0,0.0,spec2vec
50,673,0.9604138951908404,0.0,0.0,0.0,spec2vec
50,674,0.9662629898592996,0.0,0.0,0.0,spec2vec
50,675,0.9779947171996696,0.0,0.0,0.0,spec2vec
50,676,0.9679832737463359,0.0,0.0,0.0,spec2vec
668,634,0.9026138842058685,0.0,0.0,0.0,spec2vec
668,675,0.9829882444951784,0.0,0.0,0.0,spec2vec
668,586,0.9763275510912053,0.0,0.0,0.0,spec2vec
668,676,0.9762330729614885,0.0,0.0,0.0,spec2vec
668,652,0.9760153617763109,0.0,0.0,0.0,spec2vec
668,671,0.9708721982385061,0.0,0.0,0.0,spec2vec
668,677,0.9707167272214465,0.0,0.0,0.0,spec2vec
668,547,0.9678461821084228,0.0,0.0,0.0,spec2vec
430,361,0.9067827406770141,0.0,0.0,0.0,spec2vec
430,398,0.9843401494835966,0.0,0.0,0.0,spec2vec
430,520,0.9562078397099679,196.0,0.9997151847683524,13.0,both
430,466,0.9373534063263494,194.0,0.9997575282473417,13.0,both
430,463,0.9209177291351357,193.0,0.9997962090366314,13.0,both
430,608,0.9172817911433774,197.0,0.9995986434098554,11.0,both
430,512,0.9149224998746341,195.0,0.9997202391942068,12.0,both
430,435,0.9005978970330453,192.0,0.9997186448545968,13.0,both
660,646,0.9764259782689286,0.0,0.0,0.0,spec2vec
660,653,0.9613693608554099,0.0,0.0,0.0,spec2vec
660,658,0.9760835727644002,0.0,0.0,0.0,spec2vec
660,665,0.9833045504187352,0.0,0.0,0.0,spec2vec
660,662,0.9658786119083671,0.0,0.0,0.0,spec2vec
660,570,0.9613767936367812,0.0,0.0,0.0,spec2vec
660,645,0.9595161139391184,0.0,0.0,0.0,spec2vec
660,547,0.9580726290776409,0.0,0.0,0.0,spec2vec
660,666,0.949685469555771,0.0,0.0,0.0,spec2vec
93,10,0.9281039542086572,0.0,0.0,0.0,spec2vec
93,28,0.9225230958037128,0.0,0.0,0.0,spec2vec
93,55,0.9116081390661688,0.0,0.0,0.0,spec2vec
93,157,0.9243847342435174,92.0,0.9818410556558232,14.0,both
20,121,0.961315495843486,0.0,0.0,0.0,spec2vec
20,378,0.9151129065364322,0.0,0.0,0.0,spec2vec
672,664,0.9066504363233971,0.0,0.0,0.0,spec2vec
672,670,0.9677263227600132,0.0,0.0,0.0,spec2vec
672,630,0.9638098051628137,0.0,0.0,0.0,spec2vec
672,648,0.9551738327732493,0.0,0.0,0.0,spec2vec
672,675,0.953636631494047,0.0,0.0,0.0,spec2vec
672,657,0.947224000697308,0.0,0.0,0.0,spec2vec
672,652,0.9470895148320033,0.0,0.0,0.0,spec2vec
672,674,0.9460043766593833,0.0,0.0,0.0,spec2vec
672,656,0.944119484231212,0.0,0.0,0.0,spec2vec
672,586,0.9433634335537291,0.0,0.0,0.0,spec2vec
435,361,0.9899657054498681,0.0,0.0,0.0,spec2vec
435,398,0.9092352166153961,0.0,0.0,0.0,spec2vec
435,512,0.980975302106545,206.0,0.9996473102589732,12.0,both
435,463,0.9795505429667902,204.0,0.9997220118128722,13.0,both
435,608,0.966081355901622,208.0,0.9995855499733232,11.0,both
435,466,0.9564113828540979,205.0,0.9996167718632394,13.0,both
435,520,0.9280324946262486,207.0,0.999614687815438,13.0,both
398,361,0.9155138072970349,0.0,0.0,0.0,spec2vec
398,520,0.9682972361374692,185.0,0.9996729892463186,12.0,both
398,466,0.9427783322198573,183.0,0.999737296867338,12.0,both
398,463,0.9304472310766805,182.0,0.999625893222217,12.0,both
398,512,0.9089797998206386,184.0,0.999638452805015,11.0,both
646,570,0.9676060740786134,0.0,0.0,0.0,spec2vec
646,665,0.9825410258377564,0.0,0.0,0.0,spec2vec
646,658,0.9825025704412786,0.0,0.0,0.0,spec2vec
646,653,0.9818213279474148,0.0,0.0,0.0,spec2vec
646,652,0.9797975942351721,0.0,0.0,0.0,spec2vec
646,662,0.9796974611909829,0.0,0.0,0.0,spec2vec
646,657,0.9759748297893762,0.0,0.0,0.0,spec2vec
646,586,0.9733773652504141,0.0,0.0,0.0,spec2vec
646,547,0.9677655493196565,0.0,0.0,0.0,spec2vec
646,666,0.9656384024748479,0.0,0.0,0.0,spec2vec
673,664,0.9094077435812234,0.0,0.0,0.0,spec2vec
673,670,0.9689439166565463,0.0,0.0,0.0,spec2vec
673,652,0.9667395434793868,0.0,0.0,0.0,spec2vec
673,586,0.9666989092059854,0.0,0.0,0.0,spec2vec
673,657,0.9626376946108864,0.0,0.0,0.0,spec2vec
673,675,0.9623882118081233,0.0,0.0,0.0,spec2vec
673,648,0.9610084009161509,0.0,0.0,0.0,spec2vec
673,656,0.9598567984597824,0.0,0.0,0.0,spec2vec
60,53,0.9615373345303309,0.0,0.0,0.0,spec2vec
121,378,0.9101092568041678,0.0,0.0,0.0,spec2vec
378,419,0.902604633953956,0.0,0.0,0.0,spec2vec
634,675,0.9140214100018558,0.0,0.0,0.0,spec2vec
634,670,0.905272322396601,0.0,0.0,0.0,spec2vec
634,652,0.9031838772412948,0.0,0.0,0.0,spec2vec
634,662,0.9031789167093078,0.0,0.0,0.0,spec2vec
634,586,0.9027679502037574,0.0,0.0,0.0,spec2vec
634,657,0.9022843246239525,0.0,0.0,0.0,spec2vec
656,198,0.9733744363999512,0.0,0.0,0.0,spec2vec
656,547,0.9958879955537905,0.0,0.0,0.0,spec2vec
656,586,0.9844531094726219,0.0,0.0,0.0,spec2vec
656,630,0.9773298418062474,0.0,0.0,0.0,spec2vec
656,631,0.9727352860904601,0.0,0.0,0.0,spec2vec
656,645,0.9956829986750619,0.0,0.0,0.0,spec2vec
656,648,0.9943063301054795,0.0,0.0,0.0,spec2vec
656,652,0.9860241336423977,0.0,0.0,0.0,spec2vec
656,653,0.9572139691392155,0.0,0.0,0.0,spec2vec
656,671,0.995026226305497,0.0,0.0,0.0,spec2vec
656,657,0.9883343412913597,0.0,0.0,0.0,spec2vec
656,677,0.9879106641057669,0.0,0.0,0.0,spec2vec
656,658,0.9709824364132986,0.0,0.0,0.0,spec2vec
656,665,0.9758174498682721,0.0,0.0,0.0,spec2vec
8,15,0.9689645155774238,6.0,0.9922764229079774,44.0,both
666,570,0.9646925821511579,0.0,0.0,0.0,spec2vec
666,662,0.9671332399192307,0.0,0.0,0.0,spec2vec
666,658,0.961753032222276,0.0,0.0,0.0,spec2vec
666,665,0.9586370506401624,0.0,0.0,0.0,spec2vec
666,653,0.9454273754769209,0.0,0.0,0.0,spec2vec
666,652,0.9442117594384187,0.0,0.0,0.0,spec2vec
666,657,0.9430315088537216,0.0,0.0,0.0,spec2vec
666,675,0.9389090187253208,0.0,0.0,0.0,spec2vec
645,198,0.9739664815982139,0.0,0.0,0.0,spec2vec
645,547,0.9975035975245636,0.0,0.0,0.0,spec2vec
645,570,0.9618587196038209,0.0,0.0,0.0,spec2vec
645,586,0.9823197032635873,0.0,0.0,0.0,spec2vec
645,630,0.9750264184144926,0.0,0.0,0.0,spec2vec
645,631,0.9709983627340253,0.0,0.0,0.0,spec2vec
645,671,0.9968192666272999,0.0,0.0,0.0,spec2vec
645,648,0.9924361090709324,0.0,0.0,0.0,spec2vec
645,677,0.9892541266078958,0.0,0.0,0.0,spec2vec
645,652,0.9845831752193335,0.0,0.0,0.0,spec2vec
645,658,0.9704736848917233,0.0,0.0,0.0,spec2vec
645,665,0.9801572820764521,0.0,0.0,0.0,spec2vec
274,655,0.9172575368868734,141.0,0.9708474054882382,21.0,both
274,470,0.9054759268057901,137.0,0.970065447790504,27.0,both
608,361,0.9700705122520096,0.0,0.0,0.0,spec2vec
608,463,0.9619412809450719,0.0,0.0,0.0,spec2vec
608,466,0.9485407090837525,0.0,0.0,0.0,spec2vec
608,512,0.9828922118227914,0.0,0.0,0.0,spec2vec
608,520,0.9062347844307606,0.0,0.0,0.0,spec2vec
670,630,0.9819900823917885,0.0,0.0,0.0,spec2vec
670,648,0.9811516502744216,0.0,0.0,0.0,spec2vec
670,657,0.9821418822609068,0.0,0.0,0.0,spec2vec
670,664,0.9187734744909029,0.0,0.0,0.0,spec2vec
670,675,0.989300229869513,0.0,0.0,0.0,spec2vec
670,652,0.9823343814726235,0.0,0.0,0.0,spec2vec
670,586,0.980248853355226,0.0,0.0,0.0,spec2vec
670,671,0.9764131844513045,0.0,0.0,0.0,spec2vec
670,547,0.9762035158229281,0.0,0.0,0.0,spec2vec
670,674,0.9761114857624635,0.0,0.0,0.0,spec2vec
677,198,0.9669726726542063,0.0,0.0,0.0,spec2vec
677,547,0.9909317839029832,0.0,0.0,0.0,spec2vec
677,586,0.9860271489104602,0.0,0.0,0.0,spec2vec
677,630,0.9675817975448082,0.0,0.0,0.0,spec2vec
677,631,0.9747272263070508,0.0,0.0,0.0,spec2vec
677,648,0.9832825047085332,0.0,0.0,0.0,spec2vec
677,652,0.9868172337340858,0.0,0.0,0.0,spec2vec
677,657,0.9817824147752306,0.0,0.0,0.0,spec2vec
677,671,0.9916701670089565,0.0,0.0,0.0,spec2vec
677,675,0.976065151814092,0.0,0.0,0.0,spec2vec
677,676,0.969483551388447,0.0,0.0,0.0,spec2vec
10,28,0.9380625219533636,7.0,0.9955022679366634,18.0,both
10,55,0.9125277057096532,9.0,0.9884449107100288,15.0,both
463,361,0.9849391178775759,0.0,0.0,0.0,spec2vec
463,512,0.9766091217297728,210.0,0.9996410487204098,12.0,both
463,466,0.9560782781637143,209.0,0.9995256429453268,13.0,both
463,520,0.9464365291928454,211.0,0.9997720204265992,13.0,both
676,675,0.982250162853291,0.0,0.0,0.0,spec2vec
676,652,0.9738939647243308,0.0,0.0,0.0,spec2vec
676,586,0.9736299402656208,0.0,0.0,0.0,spec2vec
676,671,0.9697485950045943,0.0,0.0,0.0,spec2vec
676,631,0.9662521713638974,0.0,0.0,0.0,spec2vec
676,547,0.9660061963552784,0.0,0.0,0.0,spec2vec
586,198,0.9643778637293978,0.0,0.0,0.0,spec2vec
586,547,0.9864453081456306,0.0,0.0,0.0,spec2vec
586,652,0.9963600794053615,0.0,0.0,0.0,spec2vec
586,657,0.988427822891395,0.0,0.0,0.0,spec2vec
586,671,0.9873623486421623,0.0,0.0,0.0,spec2vec
586,631,0.9695182616268498,0.0,0.0,0.0,spec2vec
586,653,0.9609400641636769,0.0,0.0,0.0,spec2vec
586,674,0.9767804534398771,0.0,0.0,0.0,spec2vec
586,675,0.9806854353209573,0.0,0.0,0.0,spec2vec
648,198,0.9666009255836212,0.0,0.0,0.0,spec2vec
648,547,0.9914831413449312,0.0,0.0,0.0,spec2vec
648,570,0.9625035906222037,0.0,0.0,0.0,spec2vec
648,630,0.9873708419669938,0.0,0.0,0.0,spec2vec
648,631,0.9708894487535015,0.0,0.0,0.0,spec2vec
648,671,0.9911636222307981,0.0,0.0,0.0,spec2vec
648,657,0.9811392429832377,0.0,0.0,0.0,spec2vec
648,658,0.9674193529481154,0.0,0.0,0.0,spec2vec
648,664,0.917834211241618,0.0,0.0,0.0,spec2vec
648,674,0.9661066012474945,0.0,0.0,0.0,spec2vec
653,657,0.9701998990404523,0.0,0.0,0.0,spec2vec
653,662,0.969709644635015,0.0,0.0,0.0,spec2vec
653,665,0.9671683036118796,0.0,0.0,0.0,spec2vec
653,658,0.9659675672378303,0.0,0.0,0.0,spec2vec
653,652,0.9651683363417471,0.0,0.0,0.0,spec2vec
657,652,0.9921835857025054,0.0,0.0,0.0,spec2vec
657,547,0.9855539874435106,0.0,0.0,0.0,spec2vec
657,671,0.98392804200009,0.0,0.0,0.0,spec2vec
657,658,0.9668835592426059,0.0,0.0,0.0,spec2vec
657,662,0.9703270424934665,0.0,0.0,0.0,spec2vec
657,674,0.9680560764468544,0.0,0.0,0.0,spec2vec
657,675,0.9755790144588924,0.0,0.0,0.0,spec2vec
512,361,0.9869193502916165,0.0,0.0,0.0,spec2vec
512,466,0.9612018503644976,0.0,0.0,0.0,spec2vec
512,520,0.9279611983109264,225.0,0.999551107900332,12.0,both
630,671,0.9756474789932543,0.0,0.0,0.0,spec2vec
630,547,0.9755936876474693,0.0,0.0,0.0,spec2vec
630,675,0.969612867208509,0.0,0.0,0.0,spec2vec
630,664,0.9278396589471307,0.0,0.0,0.0,spec2vec
198,671,0.9772031669229722,0.0,0.0,0.0,spec2vec
198,547,0.9763706715521923,0.0,0.0,0.0,spec2vec
198,652,0.9649781884504942,0.0,0.0,0.0,spec2vec
665,570,0.978009942026626,0.0,0.0,0.0,spec2vec
665,658,0.9902614991577321,0.0,0.0,0.0,spec2vec
665,662,0.974860597233336,0.0,0.0,0.0,spec2vec
665,547,0.9772957535222921,0.0,0.0,0.0,spec2vec
361,466,0.9626159324640127,164.0,0.999060891482584,13.0,both
361,520,0.9389020336547564,166.0,0.9992759572367866,13.0,both
466,520,0.9289994811862444,214.0,0.9997884836245696,15.0,both
570,662,0.9764598210463638,0.0,0.0,0.0,spec2vec
570,658,0.9735391236040584,0.0,0.0,0.0,spec2vec
570,675,0.9628067890483298,0.0,0.0,0.0,spec2vec
358,407,0.9271812517635178,0.0,0.0,0.0,spec2vec
652,547,0.988172952858698,0.0,0.0,0.0,spec2vec
652,671,0.9879801419104675,0.0,0.0,0.0,spec2vec
652,662,0.9704855079132748,0.0,0.0,0.0,spec2vec
652,674,0.9757773885807381,0.0,0.0,0.0,spec2vec
652,675,0.98222175994225,0.0,0.0,0.0,spec2vec
675,631,0.969669924058725,0.0,0.0,0.0,spec2vec
675,662,0.9715218924662201,0.0,0.0,0.0,spec2vec
675,664,0.901128740313328,0.0,0.0,0.0,spec2vec
675,674,0.9686155544292928,0.0,0.0,0.0,spec2vec
675,671,0.978245614827369,0.0,0.0,0.0,spec2vec
547,671,0.9993763662554198,0.0,0.0,0.0,spec2vec
547,631,0.9731200832537232,0.0,0.0,0.0,spec2vec
547,658,0.969332239869636,0.0,0.0,0.0,spec2vec
547,674,0.9659408572727948,0.0,0.0,0.0,spec2vec
674,671,0.966472685010772,0.0,0.0,0.0,spec2vec
658,662,0.9755503512930146,0.0,0.0,0.0,spec2vec
671,631,0.9752712420562,0.0,0.0,0.0,spec2vec
2,7,0.0,0.0,0.794817014674989,15.0,cosine
3,4,0.0,1.0,0.7331482078638334,18.0,cosine
3,81,0.0,2.0,0.7339564584597319,16.0,cosine
7,69,0.0,3.0,0.7302571868162446,14.0,cosine
7,161,0.0,4.0,0.7250238939135408,10.0,cosine
7,440,0.0,5.0,0.7071967371421272,14.0,cosine
10,42,0.0,8.0,0.995736063623014,18.0,cosine
10,65,0.0,10.0,0.9493913328679388,12.0,cosine
10,93,0.0,11.0,0.9922192091833338,17.0,cosine
10,157,0.0,12.0,0.9738464078217692,14.0,cosine
10,292,0.0,13.0,0.955971557704098,10.0,cosine
10,315,0.0,14.0,0.959420694161862,10.0,cosine
10,471,0.0,15.0,0.9944732426972804,16.0,cosine
12,95,0.0,16.0,0.8164607958961487,28.0,cosine
13,258,0.0,17.0,0.968620230917973,11.0,cosine
17,31,0.0,18.0,0.7164761841508795,39.0,cosine
17,33,0.0,19.0,0.836818358411094,33.0,cosine
17,108,0.0,20.0,0.8518334261771061,41.0,cosine
17,120,0.0,21.0,0.8527763732604331,28.0,cosine
17,149,0.0,22.0,0.8046171346042426,44.0,cosine
18,196,0.0,23.0,0.8968055632106069,13.0,cosine
18,200,0.0,24.0,0.9222327551909246,17.0,cosine
19,88,0.0,25.0,0.7403210684072263,21.0,cosine
19,92,0.0,26.0,0.799846439798754,35.0,cosine
19,180,0.0,27.0,0.7283900234137404,12.0,cosine
19,331,0.0,28.0,0.7244299553925488,23.0,cosine
21,262,0.0,29.0,0.9715688248690126,16.0,cosine
24,153,0.0,30.0,0.8386397231921532,51.0,cosine
24,440,0.0,31.0,0.7562131456598489,23.0,cosine
28,42,0.0,32.0,0.9934838714537462,16.0,cosine
28,55,0.0,33.0,0.9917118068319584,13.0,cosine
28,65,0.0,34.0,0.946915813361278,12.0,cosine
28,93,0.0,35.0,0.9936697533005098,16.0,cosine
28,157,0.0,36.0,0.9800591174775112,14.0,cosine
28,315,0.0,37.0,0.9693812239787116,10.0,cosine
28,471,0.0,38.0,0.9943161033067835,16.0,cosine
31,84,0.0,39.0,0.7139552248785946,26.0,cosine
31,625,0.0,40.0,0.7336886363067832,16.0,cosine
33,88,0.0,41.0,0.7194407464565701,16.0,cosine
33,92,0.0,42.0,0.7237358405634725,21.0,cosine
33,108,0.0,43.0,0.8105972386813132,24.0,cosine
33,120,0.0,44.0,0.8206206268721612,21.0,cosine
33,149,0.0,45.0,0.8296106398123615,23.0,cosine
42,55,0.0,46.0,0.9811027407966952,16.0,cosine
42,65,0.0,47.0,0.9405241057296496,11.0,cosine
42,93,0.0,48.0,0.987196000610724,15.0,cosine
42,157,0.0,49.0,0.9667045254639745,12.0,cosine
42,292,0.0,50.0,0.9502430804953388,11.0,cosine
42,315,0.0,51.0,0.9621040943355496,10.0,cosine
42,471,0.0,52.0,0.9927191551027884,15.0,cosine
47,201,0.0,53.0,0.9517774159055716,23.0,cosine
53,60,0.0,54.0,0.9920961228957738,33.0,cosine
53,131,0.0,55.0,0.8140657761716749,32.0,cosine
53,313,0.0,56.0,0.8454008193328517,19.0,cosine
53,371,0.0,57.0,0.7447366983723469,20.0,cosine
55,93,0.0,58.0,0.9914159816865744,14.0,cosine
55,157,0.0,59.0,0.9922849190883098,10.0,cosine
55,315,0.0,60.0,0.969079973068944,10.0,cosine
55,471,0.0,61.0,0.9825608456482212,12.0,cosine
58,99,0.0,62.0,0.7894836493192007,19.0,cosine
60,131,0.0,63.0,0.8126565202546736,33.0,cosine
60,313,0.0,64.0,0.833913267053365,18.0,cosine
60,371,0.0,65.0,0.7467265761901174,20.0,cosine
61,176,0.0,66.0,0.7748138184527428,59.0,cosine
61,313,0.0,67.0,0.8764895880849825,19.0,cosine
61,417,0.0,68.0,0.7920935496278224,30.0,cosine
64,186,0.0,69.0,0.9027347997684548,15.0,cosine
65,93,0.0,70.0,0.9424744724705392,10.0,cosine
67,359,0.0,71.0,0.9795452629914796,14.0,cosine
69,161,0.0,72.0,0.8926951514102582,10.0,cosine
69,186,0.0,73.0,0.7056770159681365,15.0,cosine
74,105,0.0,74.0,0.9787270449782886,10.0,cosine
74,164,0.0,75.0,0.9607907540877476,12.0,cosine
75,188,0.0,76.0,0.935051471616668,25.0,cosine
84,92,0.0,77.0,0.7863617566281927,36.0,cosine
84,108,0.0,78.0,0.7481169907760926,31.0,cosine
84,120,0.0,79.0,0.7021706249974711,23.0,cosine
84,149,0.0,80.0,0.7086561267891113,34.0,cosine
84,331,0.0,81.0,0.7136235415505656,25.0,cosine
84,625,0.0,82.0,0.8626747921029693,19.0,cosine
88,92,0.0,83.0,0.71250331955956,19.0,cosine
88,149,0.0,84.0,0.7920062314377587,19.0,cosine
88,180,0.0,85.0,0.7049306168637556,11.0,cosine
90,305,0.0,86.0,0.8068289669345763,10.0,cosine
92,108,0.0,87.0,0.7522360757615217,31.0,cosine
92,149,0.0,88.0,0.750949735024705,38.0,cosine
92,180,0.0,89.0,0.8010635767956427,11.0,cosine
92,331,0.0,90.0,0.8691566218386628,27.0,cosine
92,625,0.0,91.0,0.7067600005369503,15.0,cosine
93,315,0.0,93.0,0.9719624798242408,10.0,cosine
93,471,0.0,94.0,0.9931402383841056,16.0,cosine
98,230,0.0,95.0,0.9152422885057808,16.0,cosine
98,327,0.0,96.0,0.9619781036456608,19.0,cosine
98,337,0.0,97.0,0.8946266102998792,17.0,cosine
98,444,0.0,98.0,0.926784157680892,14.0,cosine
102,334,0.0,99.0,0.9695230739612022,19.0,cosine
104,175,0.0,100.0,0.95740730489033,17.0,cosine
105,164,0.0,101.0,0.953258185768541,11.0,cosine
108,120,0.0,102.0,0.8002379750669968,21.0,cosine
108,149,0.0,103.0,0.8828536101937552,37.0,cosine
110,281,0.0,104.0,0.9654829844129053,22.0,cosine
118,263,0.0,105.0,0.9668732146587268,19.0,cosine
118,314,0.0,106.0,0.9738243702736388,17.0,cosine
118,406,0.0,107.0,0.91236515677018,13.0,cosine
118,530,0.0,108.0,0.9672565575421878,10.0,cosine
120,149,0.0,109.0,0.7725852667241365,22.0,cosine
127,567,0.0,110.0,0.9330554246789612,13.0,cosine
131,313,0.0,111.0,0.7036713827901004,18.0,cosine
131,371,0.0,112.0,0.915574074116303,28.0,cosine
149,180,0.0,113.0,0.7113369018487292,11.0,cosine
153,440,0.0,114.0,0.8289579692115436,24.0,cosine
157,315,0.0,115.0,0.9728949098401416,11.0,cosine
157,471,0.0,116.0,0.9691538033672986,15.0,cosine
168,453,0.0,117.0,0.7217593656549104,11.0,cosine
169,317,0.0,118.0,0.7488942233836459,12.0,cosine
169,424,0.0,119.0,0.8525288001381747,12.0,cosine
176,417,0.0,120.0,0.7074661619409248,43.0,cosine
177,667,0.0,121.0,0.993458382682451,11.0,cosine
192,577,0.0,122.0,0.7804963394803132,10.0,cosine
196,200,0.0,123.0,0.9270063835250878,22.0,cosine
199,299,0.0,124.0,0.7597217834564407,20.0,cosine
214,216,0.0,125.0,0.7687146774068512,26.0,cosine
226,499,0.0,126.0,0.790666826344191,24.0,cosine
230,327,0.0,127.0,0.9451285696865956,16.0,cosine
230,337,0.0,128.0,0.8511493298458237,17.0,cosine
230,444,0.0,129.0,0.8605012962834684,14.0,cosine
239,538,0.0,130.0,0.8384662162545401,25.0,cosine
253,497,0.0,131.0,0.9415823529319616,12.0,cosine
253,585,0.0,132.0,0.8453850837908913,11.0,cosine
253,592,0.0,133.0,0.9079259640152428,14.0,cosine
263,314,0.0,134.0,0.9775278009948758,16.0,cosine
263,406,0.0,135.0,0.8864112707826631,12.0,cosine
274,374,0.0,136.0,0.7834434439671909,10.0,cosine
274,515,0.0,138.0,0.8843599595850424,10.0,cosine
274,630,0.0,139.0,0.9451145465349752,11.0,cosine
274,654,0.0,140.0,0.8063386496680969,26.0,cosine
274,663,0.0,142.0,0.9169697812831332,27.0,cosine
274,670,0.0,143.0,0.9423586876768828,10.0,cosine
274,672,0.0,144.0,0.9459763027514572,14.0,cosine
280,373,0.0,145.0,0.98084089600148,15.0,cosine
280,374,0.0,146.0,0.7606624231680389,14.0,cosine
280,414,0.0,147.0,0.7631544890455566,20.0,cosine
280,470,0.0,148.0,0.7831970752461825,11.0,cosine
280,515,0.0,149.0,0.8527353998140375,10.0,cosine
280,643,0.0,150.0,0.8707907608949628,14.0,cosine
281,294,0.0,151.0,0.7102307068365148,12.0,cosine
289,567,0.0,152.0,0.8627593001669324,12.0,cosine
314,406,0.0,153.0,0.8860505648190747,13.0,cosine
315,471,0.0,154.0,0.9642865877256188,10.0,cosine
327,337,0.0,155.0,0.8719863020581533,15.0,cosine
327,444,0.0,156.0,0.923083156345965,13.0,cosine
337,444,0.0,157.0,0.8469265423033789,12.0,cosine
351,369,0.0,158.0,0.9740484655874786,44.0,cosine
361,398,0.0,159.0,0.9989713432852408,12.0,cosine
361,430,0.0,160.0,0.9991361593664684,13.0,cosine
361,433,0.0,161.0,0.9987151799810288,12.0,cosine
361,435,0.0,162.0,0.999317428036623,13.0,cosine
361,463,0.0,163.0,0.9993431985807844,13.0,cosine
361,512,0.0,165.0,0.9986288640094256,12.0,cosine
361,608,0.0,167.0,0.9986280216906316,11.0,cosine
368,524,0.0,168.0,0.9766870842582784,36.0,cosine
373,470,0.0,169.0,0.8222917376591656,12.0,cosine
373,643,0.0,170.0,0.7923163072177641,12.0,cosine
373,663,0.0,171.0,0.7237355757889089,12.0,cosine
374,470,0.0,172.0,0.7055192594851878,11.0,cosine
374,515,0.0,173.0,0.952232604646537,25.0,cosine
374,634,0.0,174.0,0.8883344397763235,12.0,cosine
374,661,0.0,175.0,0.8882911474183833,28.0,cosine
383,413,0.0,176.0,0.923789822428852,13.0,cosine
396,453,0.0,177.0,0.9597121464709344,18.0,cosine
396,504,0.0,178.0,0.7172719919012244,15.0,cosine
398,430,0.0,179.0,0.9998228658801366,12.0,cosine
398,433,0.0,180.0,0.9992907288193672,11.0,cosine
398,435,0.0,181.0,0.9995981135981564,12.0,cosine
398,608,0.0,186.0,0.9997018769882008,11.0,cosine
404,587,0.0,187.0,0.7199811001075043,11.0,cosine
414,580,0.0,188.0,0.9178238324687572,15.0,cosine
414,643,0.0,189.0,0.8910650415791501,13.0,cosine
428,534,0.0,190.0,0.7584748623769811,18.0,cosine
